sbuid,testDateUtc,metric,value,sbu_sport
114531601.0,2024-01-26T20:27:06.087Z,rightCalibration,0.0,Softball
114531601.0,2024-01-26T20:27:06.087Z,leftRepetitions,3.0,Softball
114531601.0,2024-01-26T20:27:06.087Z,rightRepetitions,3.0,Softball
114754530.0,2022-08-26T21:25:48.486Z,leftAvgForce,274.6666666666667,Softball
114754530.0,2022-08-26T21:25:48.486Z,leftImpulse,3943.440000000002,Softball
114754530.0,2022-08-26T21:25:48.486Z,leftMaxForce,287.25,Softball
114754530.0,2022-08-26T21:25:48.486Z,leftTorque,133.140375,Softball
114754530.0,2022-08-26T21:25:48.486Z,leftCalibration,0.0,Softball
114754530.0,2022-08-26T21:25:48.486Z,rightAvgForce,213.91666666666663,Softball
114754530.0,2022-08-26T21:25:48.486Z,rightImpulse,2110.3699999999985,Softball
114754530.0,2022-08-26T21:25:48.486Z,rightMaxForce,227.5,Softball
114754530.0,2022-08-26T21:25:48.486Z,rightTorque,105.44625,Softball
114754530.0,2022-08-26T21:25:48.486Z,rightCalibration,0.0,Softball
114754530.0,2022-08-26T21:25:48.486Z,leftRepetitions,3.0,Softball
114754530.0,2022-08-26T21:25:48.486Z,rightRepetitions,3.0,Softball
114754530.0,2022-10-24T21:41:18.039Z,leftAvgForce,153.25,Softball
114754530.0,2022-10-24T21:41:18.039Z,leftImpulse,1408.38,Softball
114754530.0,2022-10-24T21:41:18.039Z,leftMaxForce,156.0,Softball
114754530.0,2022-10-24T21:41:18.039Z,leftTorque,72.306,Softball
114754530.0,2022-10-24T21:41:18.039Z,leftCalibration,0.0,Softball
114754530.0,2022-10-24T21:41:18.039Z,rightAvgForce,172.0,Softball
114754530.0,2022-10-24T21:41:18.039Z,rightImpulse,1197.8550000000005,Softball
114754530.0,2022-10-24T21:41:18.039Z,rightMaxForce,182.5,Softball
114754530.0,2022-10-24T21:41:18.039Z,rightTorque,84.58875,Softball
114754530.0,2022-10-24T21:41:18.039Z,rightCalibration,0.0,Softball
114754530.0,2022-10-24T21:41:18.039Z,leftRepetitions,1.0,Softball
